RunID,seed,log_inv_sq_dist_m,seed_x_m,seed_y_m
Run_851_1,43,-15.190523613806,3.883358579667242e-05,9.776543975574828e-05
Run_851_1,44,-15.189988472489478,4.950849597177448e-05,9.81136747060436e-05
Run_851_1,45,-15.22375840670512,9.098126230257128e-05,5.647592135859049e-05
Run_851_1,46,-15.33826885540955,7.745635768468832e-06,3.598259843267e-05
Run_851_1,47,-15.393720711070305,8.875554393520699e-06,4.0001936375384144e-05
Run_851_1,48,-15.297183967475966,3.817341946351071e-06,4.31306150283445e-05
Run_851_1,49,-15.159592219146683,5.090201503274311e-06,7.77475607392672e-05
Run_851_1,50,-15.085543792821428,1.447557881929472e-05,9.240505553826726e-05
Run_851_1,51,-15.094585194510639,8.33086384943886e-06,8.63834876401425e-05
Run_851_1,52,-14.954776218953965,7.199249293832916e-06,9.391464848739136e-05
Run_851_1,53,-15.50624608527974,6.426646635223662e-05,2.338284395684273e-05
Run_851_1,54,-15.322423396561542,8.480030406393695e-05,6.456830595359739e-05
Run_851_1,55,-15.222153751239587,8.716057750478481e-05,7.028089899593325e-05
Run_851_1,56,-15.203883318262463,8.151489184560775e-05,8.074042240586788e-05
Run_851_1,57,-15.514983354920302,7.158133665816698e-05,7.152901510673663e-05
Run_851_1,58,-15.453379790538255,7.682437996045993e-05,6.85526387881221e-05
Run_851_1,59,-15.106663700841816,5.9253952651317725e-05,2.2085620474704866e-06
Run_851_1,60,-15.28569371399318,3.0370747766214118e-05,9.13635946078075e-05
Run_851_1,61,-15.127963633513259,2.538330391148504e-05,9.668581710967974e-05
Run_851_1,62,-15.196022552293043,2.391461275740555e-05,9.27025245882968e-05
Run_852_1,1,-15.541103153661789,5.810708185771392e-05,1.3767966955167052e-05
Run_852_1,2,-15.681429806911545,5.5669254785585525e-05,2.000231695351179e-05
Run_852_1,3,-15.438830598130046,7.204989912631476e-05,6.286609362565622e-05
Run_852_1,4,-15.420476774850632,7.781138277971114e-05,5.396938146564422e-05
Run_852_1,5,-15.071344034638102,3.299735218934901e-05,9.190259084213108e-05
Run_852_1,6,-14.912855124577968,2.1637887781354825e-05,9.579032285689216e-05
Run_852_1,7,-15.234167071763963,8.211125027961178e-06,1.4113685886250628e-05
Run_852_1,8,-15.134925428635958,9.235748335241142e-05,3.924998396777606e-05
Run_852_1,9,-15.146479298057637,8.995749860742291e-05,2.776406645590801e-05
Run_852_1,10,-14.913728322226776,6.849279458373138e-05,9.440419392707808e-05
Run_852_1,11,-14.869982277659892,7.351931492976675e-05,9.40299053098756e-05
Run_852_1,12,-14.976418521552795,3.4807441789935595e-05,9.649074964370118e-05
Run_852_1,13,-15.003705709817384,5.182001780913208e-05,9.533028776420297e-05
Run_852_1,14,-15.017688686592594,5.8906893746111215e-06,2.602270335629813e-06
Run_852_1,15,-15.234344283183583,4.030620346612789e-05,8.580369852527636e-05
Run_852_1,16,-15.1398988291926,3.118579493039558e-05,8.841013640570048e-05
Run_852_1,17,-15.20865424531444,2.044055082661326e-05,1.909657030468259e-06
Run_852_1,18,-15.243691819062322,1.5070447657471406e-05,7.542466515469646e-06
Run_852_1,19,-15.312484041352421,1.953908864288127e-05,7.819579423966534e-06
Run_852_1,20,-14.915392137986206,5.829976094388658e-05,9.801546761354857e-05
Run_852_1,21,-15.04203724265986,5.849211156568609e-07,1.038304157593978e-05
Run_852_1,22,-15.153487726632985,8.820406433981506e-06,8.071995855492509e-06
Run_852_1,23,-14.847442608521396,9.457371696247694e-06,9.273483457113264e-05
Run_852_1,24,-14.95393901862972,4.897602640071756e-06,8.303690687524421e-05
Run_852_1,25,-14.714744139729412,3.0949458461633942e-06,9.583804582831338e-05
Run_852_1,26,-14.855762147178043,1.6332466506694856e-06,8.606457106746649e-05
Run_852_1,27,-15.766267919886642,2.8055350294418324e-05,2.854635037216796e-05
Run_852_1,28,-15.626418943467383,1.9172518047031232e-05,2.9146902940908476e-05
Run_852_1,29,-15.55918575126414,1.8080851709885297e-05,2.4762369772000787e-05
Run_852_1,30,-15.817732215591297,2.841660565944245e-05,3.349715822521275e-05
Run_852_1,31,-15.437721371400167,9.661743594500246e-06,2.9764509193477813e-05
Run_852_1,32,-15.542193410322277,1.3072587731555094e-05,3.482712482416701e-05
Run_852_1,33,-15.378327324379466,1.059019000090998e-05,2.164647818526005e-05
Run_852_1,34,-15.220155775394522,8.40431642201159e-05,2.132248537457227e-05
Run_852_1,35,-15.24763515849345,8.454925817422503e-05,2.540846210121893e-05
Run_852_1,36,-15.32913665327109,2.6931078293467667e-05,4.395215566837698e-06
Run_852_1,37,-15.411992764826602,3.747200439941757e-05,4.928400059200493e-06
Run_852_1,38,-15.482386249471931,4.2607654871077065e-05,7.531937792199292e-06
Run_852_1,39,-15.856733011095901,3.0476137567547043e-05,4.746099154464333e-05
Run_852_1,40,-15.744497003774423,2.537926344296345e-05,5.244459242538593e-05
Run_852_1,41,-15.766512349853336,2.446172199756919e-05,4.758257740547888e-05
Run_852_1,42,-15.821060120544617,3.036625413366371e-05,5.180121587276825e-05
Run_852_1,43,-15.702722292878295,2.0578103636561062e-05,4.628279883516895e-05
Run_852_1,44,-15.658110357521329,5.948404315689542e-05,6.148701269379545e-05
Run_852_1,45,-15.743560273530502,4.567341832659244e-05,6.255471637808147e-05
Run_852_1,46,-15.581725875680041,4.85880316517608e-05,7.022821951265848e-05
Run_852_1,47,-15.6970740952876,5.042985660870453e-05,6.407400667091261e-05
Run_852_1,48,-15.768888832080577,5.7779656430568895e-05,5.5259657307669686e-05
Run_852_1,49,-14.940564736504719,9.614956073486225e-05,6.435645638748177e-05
Run_852_1,50,-15.02832004332948,9.172658572429084e-05,6.463785564083086e-05
Run_852_1,51,-15.64896528575583,5.243879246652046e-05,1.675557682078384e-05
Run_852_1,52,-15.218746975459897,6.20514952234348e-05,5.0964523280172026e-08
Run_852_1,53,-15.34718663081122,5.636126182431315e-05,3.750510078260056e-06
Run_852_1,54,-15.420852498492293,5.13259504233733e-05,5.658071733574996e-06
Run_852_1,55,-15.598605290843132,4.183205208407421e-05,1.2843156414387566e-05
Run_852_1,56,-15.395249732229503,4.652047913953729e-05,3.819864800887475e-06
Run_852_1,57,-15.515278534284631,5.051146956056213e-05,9.748700941436808e-06
Run_852_1,58,-15.420563507837326,5.7558389443135896e-05,7.605371594614741e-06
Run_852_1,59,-14.990309316622024,9.398929363664516e-05,1.8922379361406e-05
Run_852_1,60,-15.146823241272358,9.118447473795022e-05,3.3130506906981976e-05
Run_852_1,61,-14.940397984746197,9.97250645319637e-05,2.943942512716094e-05
Run_852_1,62,-14.981119189192066,9.641249066679835e-05,2.409606342485373e-05
Run_852_1,63,-15.142196351067382,1.7152035853963251e-06,1.6634067559417506e-05
Run_853_1,1,-15.290339727717557,9.87815538479018e-05,5.935814101620199e-05
Run_853_1,2,-15.313215711251942,8.9758370663452e-05,2.571065579326273e-05
Run_853_1,3,-15.51088014885069,8.031152328014789e-05,2.8755900240612093e-05
Run_853_1,4,-15.448217806349723,9.246286761328082e-05,5.580540195747431e-05
Run_853_1,5,-15.41995263726379,9.315382940946028e-05,4.167930668134605e-05
Run_853_1,6,-15.406769509882324,9.298301945075188e-05,6.098554641194024e-05
Run_853_1,7,-15.407394256712765,4.933927345260068e-05,8.025404735058424e-05
Run_853_1,8,-15.58608691041408,4.551429125843953e-05,6.804843797990757e-05
Run_853_1,9,-15.193927723642043,3.785063056188312e-05,8.440005716073278e-05
Run_853_1,10,-15.30820623715844,4.72528914750316e-05,8.408205661292477e-05
Run_853_1,11,-15.378247168096586,6.662170702030708e-05,1.6332713021219997e-05
Run_853_1,12,-15.124524013210308,7.18674833491576e-05,6.166420414202805e-06
Run_853_1,13,-15.154039783322094,7.63434970130105e-05,8.747431559154352e-06
Run_853_1,14,-15.46507601087609,6.502159796421182e-05,2.0049200148538463e-05
Run_853_1,15,-15.330126141315084,6.209548581266139e-05,1.3924242965866845e-05
Run_853_1,16,-15.153058610671435,6.480074143713082e-05,6.394584699937689e-06
Run_853_1,17,-15.245575230147706,7.610343040807082e-05,1.2831830475852846e-05
Run_853_1,18,-15.471471390541472,7.483006483952053e-05,2.305857661190586e-05
Run_853_1,19,-15.325766961083609,8.258038410110852e-05,2.007818899007725e-05
Run_853_1,20,-15.338960220332737,8.992708962276394e-05,7.249598603049158e-05
Run_853_1,21,-15.23963159848734,9.38137516288245e-05,7.44918931095037e-05
Run_853_1,22,-15.197820851819445,9.86469973324071e-05,7.03928890008085e-05
Run_853_1,23,-14.869106396067197,1.0159997702449329e-05,2.881136299220924e-05
Run_853_1,24,-14.85090954154246,5.709932806882139e-06,4.221874836127947e-05
Run_853_1,25,-15.083701548952886,1.694578389102295e-05,3.78896731058316e-05
Run_853_1,26,-14.949970090484275,1.055970012157703e-05,3.975720214896968e-05
Run_853_1,27,-15.295596874157216,9.493202651342488e-05,3.171523419138992e-05
Run_853_1,28,-14.982042854840858,2.965187779564395e-05,1.052791179005442e-05
Run_853_1,29,-14.925089473814202,1.8249824973451485e-05,1.916501178174806e-05
Run_853_1,30,-15.125564780966402,2.297649076094176e-05,2.7901894882526587e-05
Run_853_1,31,-15.085151544317938,8.134158678201495e-05,9.25818217576746e-05
Run_853_1,32,-14.97747299582956,8.917349350623784e-05,9.36624129813488e-05
Run_853_1,33,-15.248459041485198,8.618228741556007e-05,8.157419487209512e-05
Run_853_1,34,-15.040899253116914,9.203130582615628e-05,8.831274927271011e-05
Run_853_1,35,-15.56321887792634,7.537648185889577e-05,2.824567971429212e-05
Run_853_1,36,-15.21496752205699,9.026276177786876e-05,2.015335228408007e-05
Run_853_1,37,-15.354561200669435,8.491958168760882e-05,2.345177226725176e-05
Run_853_1,38,-15.144805887389927,8.934272246646152e-05,1.539710269811066e-05
Run_853_1,39,-14.85106954871872,6.212652152251074e-06,6.090009082454481e-05
Run_853_1,40,-14.893071341692085,7.26761402963434e-06,5.510984141170856e-05
Run_853_1,41,-15.01102436528552,1.2200138605199372e-05,5.083060952555007e-05
Run_853_1,42,-15.11829480697061,1.7105905675990336e-05,5.518581615392508e-05
Run_853_1,43,-15.165052350309008,6.505974984464752e-05,9.32160008483176e-05
Run_853_1,44,-15.224626708241615,6.0539776503629867e-05,9.073816083983234e-05
Run_853_1,45,-15.462510579496199,8.877371483419814e-05,3.5791324186990644e-05
Run_853_1,46,-15.600392442101052,7.929522106229661e-05,3.376480673165702e-05
Run_853_1,47,-15.553570729514638,8.418411255751584e-05,3.634257345688593e-05
Run_853_1,48,-15.396788987765236,8.87176084317376e-05,3.022589093482932e-05
Run_853_1,49,-15.096309364679724,6.786113972811094e-05,9.590269725843372e-05
Run_853_1,50,-15.086131727914955,5.936434963279065e-05,9.662623951025913e-05
Run_853_1,51,-15.109388005274246,7.204115990451282e-05,9.460271955062702e-05
Run_853_1,52,-15.037593655348722,4.396433837206227e-05,9.530767703665672e-05
Run_853_1,53,-15.125528947448746,5.376080663656067e-05,9.423884564012332e-05
Run_853_1,54,-15.022653842920969,4.7955024870556926e-05,9.738143682680352e-05
Run_853_1,55,-14.961724740146275,8.178208786398701e-05,9.820849094554032e-05
Run_853_1,56,-14.816707034801746,9.353303377153288e-05,9.930938478180216e-05
Run_853_1,57,-14.871364401293496,2.1350554479705623e-05,1.1635812876184847e-05
Run_853_1,58,-14.919392152221635,2.054581310742129e-05,1.574854989303155e-05
Run_853_1,59,-14.73305146366691,1.4141356526782185e-05,1.0379433390251545e-05
Run_853_1,60,-14.641234348042168,1.589848220676564e-05,2.221450863428453e-06
Run_853_1,61,-15.021402852897708,2.718041127125499e-05,1.5062446904628697e-05
Run_853_1,62,-14.792916295655743,2.613545285216196e-05,2.640991516833703e-06
Run_853_1,63,-15.810616319786206,7.24238316421814e-05,5.1016999031453606e-05
Run_853_1,64,-15.700236513998222,7.98057496802506e-05,5.457107403579178e-05
Run_853_1,65,-15.846771694992103,6.74379291957545e-05,4.6860496489051046e-05
Run_853_1,66,-15.813721721452259,6.97882855208507e-05,5.659121778299283e-05
Run_853_1,67,-15.742603228285441,7.771150095336298e-05,5.046815627463604e-05
Run_853_1,68,-15.082921600383404,9.396464292039128e-05,8.427928216474048e-05
Run_853_1,69,-14.924280676336457,9.915209632697378e-05,8.88508427135408e-05
Run_853_1,70,-15.227095633972668,8.174750402437504e-05,8.55712914964157e-05
Run_854_1,1,-15.470377078739547,1.0740196464829205e-05,6.248102414582942e-06
Run_854_1,2,-15.606652487395573,1.7791937115854178e-05,7.55466189801341e-06
Run_854_1,3,-15.920452195547295,5.289349020525246e-05,8.073521346506947e-05
Run_854_1,4,-15.8597632419423,6.137145200516707e-05,8.210599916704943e-05
Run_854_1,5,-16.123237802454412,4.731005106270317e-05,7.148130609353216e-05
Run_854_1,6,-16.027961508013878,5.452581625771121e-05,7.597202799033846e-05
Run_854_1,7,-16.02512299077052,6.0305919094714255e-05,7.502900317445804e-05
Run_854_1,8,-15.669684485992248,3.231920883564035e-05,1.1487536861987364e-06
Run_854_1,9,-15.5997475956198,2.627530731054867e-05,9.054938207214516e-07
Run_854_1,10,-15.395862355636789,4.845035709465762e-06,8.030597516885879e-05
Run_854_1,11,-15.316221332696134,1.156423717337002e-05,9.241717896065308e-05
Run_854_1,12,-15.203635314000516,7.378491678694487e-06,9.571117897633342e-05
Run_854_1,13,-15.542208952467746,9.28368822430536e-05,7.697105025369737e-05
Run_854_1,14,-16.389626439854247,3.8861850822107313e-05,4.598540797782352e-05
Run_854_1,15,-16.271718777306095,3.1359969481964444e-05,4.401734748173591e-05
Run_854_1,16,-16.180777087828304,2.7610321817982e-05,3.761914724170749e-05
Run_854_1,17,-16.38272645665542,4.488577773832608e-05,3.2625239962582906e-05
Run_854_1,18,-16.33450135388262,3.508623441760075e-05,4.2381740305440905e-05
Run_854_1,19,-15.504056830551052,9.943790954538088e-05,6.995851975152725e-05
Run_854_1,20,-15.439745537785601,9.796580353402808e-05,7.762072064707616e-05
Run_854_1,21,-16.011757291426445,3.987992526272432e-05,1.3784136517446684e-05
Run_854_1,22,-15.891259941116513,4.43353775218134e-05,7.118999935029999e-06
Run_854_1,23,-15.805894293179364,3.2483293349994016e-05,7.4776151523865775e-06
Run_854_1,24,-15.883499814556666,3.6623838981961234e-05,9.1533955300424e-06
Run_854_1,25,-16.158615274866385,3.062321999998811e-05,2.8943255698531556e-05
Run_854_1,26,-15.957038770591,2.514928493037778e-05,2.133655825882246e-05
Run_854_1,27,-16.28593659646991,3.41411099748985e-05,3.5606810187394954e-05
Run_854_1,28,-15.371353704376384,2.8079579245126697e-05,9.959526367011487e-05
Run_854_1,29,-15.605100387830538,9.82873903544281e-05,2.6415361596605303e-05
Run_854_1,30,-15.705234113769446,9.36540209802872e-05,2.6333908572806e-05
Run_854_1,31,-15.56345609514594,9.824076857460809e-05,2.177894626664117e-05
Run_854_1,32,-15.653035321144857,9.205127499196788e-05,1.8531031194247024e-05
Run_854_1,33,-15.566336326992703,9.3476228274882e-05,1.4012018035350236e-05
Run_854_1,34,-16.255514599899552,6.247611379420598e-05,6.233327892261458e-05
Run_854_1,35,-16.26274558982441,5.157809907201985e-05,6.49507728441765e-05
Run_854_1,36,-16.265937049047125,5.554565530750888e-05,6.440175191522249e-05
Run_854_1,37,-16.116306030851007,5.778454607684202e-05,7.145055262386143e-05
Run_854_1,38,-15.860678017954058,8.903320645824668e-05,3.2861300226295914e-05
Run_854_1,39,-15.360542516281214,9.438098796760732e-05,1.1663978757963723e-06
Run_855_1,1,-15.657348066927945,1.7989348720673752e-06,5.131105519649418e-05
Run_855_1,2,-15.818795619042328,7.369248401475858e-05,1.7715188761038622e-05
Run_855_1,3,-15.766821088871417,7.30779700008545e-05,1.3551660722896286e-05
Run_855_1,4,-15.722962185436696,6.876193629232736e-05,7.097985677633156e-06
Run_855_1,5,-15.985482392244883,6.770412436540392e-05,5.782007224096168e-05
Run_855_1,6,-15.774981579540844,6.235912126296529e-05,7.376331483853139e-05
Run_855_1,7,-16.10702991394125,4.371135926987495e-05,1.5099387257018923e-05
Run_855_1,8,-15.773839841639768,3.415282494777847e-05,2.0008319062126797e-06
Run_855_1,9,-15.55935283329735,1.582695922578009e-07,5.877797539199879e-05
Run_855_1,10,-14.954972072662892,9.06979521952841e-05,9.780005436478271e-05
Run_855_1,11,-15.024808973504836,9.122105029108748e-05,9.295848577754364e-05
Run_855_1,12,-16.002024167026192,3.122748497804974e-05,1.3242448224084714e-05
Run_855_1,13,-16.241872690727096,3.9703116373402406e-05,2.2468701070477637e-05
Run_855_1,14,-16.193502125437277,3.454407639773144e-05,2.1619076688955727e-05
Run_855_1,15,-16.000689890930847,4.356935468847444e-05,1.0312454602656394e-05
Run_855_1,16,-16.07236861962391,6.095084125071312e-05,5.94087695793757e-05
Run_855_1,17,-16.146051092461185,5.363801269436856e-05,6.008747970387805e-05
Run_855_1,18,-16.12357582509625,6.282240722410156e-05,5.394810726805545e-05
Run_855_1,19,-15.825496105672027,7.10273449077586e-05,6.436193269365091e-05
Run_855_1,20,-15.929575152067804,5.784155223927376e-05,6.883458361885535e-05
Run_855_1,21,-15.296333678336357,9.788335346504494e-05,6.320920286513245e-05
Run_855_1,22,-15.3452581838558,9.804976889533784e-05,5.66931071897613e-05
Run_855_1,23,-15.539458232011624,1.2467718913149424e-05,2.601264903301946e-06
Run_855_1,24,-15.809810785985903,2.29013063616016e-05,8.689114112048626e-06
Run_855_1,25,-15.592782027434206,1.130214763085096e-05,6.674447714586504e-06
Run_855_1,26,-15.934359649250787,1.2070141976300934e-05,4.447906540316998e-05
Run_855_1,27,-15.801083780152776,6.3591746803515344e-06,4.375493526102401e-05
Run_855_1,28,-15.960617483542364,1.3003877213152316e-05,3.627664786410186e-05
Run_855_1,29,-15.461573735878288,7.19213059585701e-06,7.62405506067056e-05
Run_855_1,30,-15.678980086162854,7.814589839051293e-06,6.26380581318428e-05
Run_855_1,31,-15.791766143579018,1.1880756647500833e-05,6.036693727136395e-05
Run_855_1,32,-15.850986352045505,1.7808264326891612e-05,6.398246678901606e-05
Run_855_1,33,-15.662037069499423,9.915715730507404e-06,6.677278326473156e-05
Run_855_1,34,-14.85975642155111,9.96414246551916e-05,9.61340231476738e-05
Run_855_1,35,-16.003946568520988,6.177245049697636e-05,1.6588616876726097e-05
Run_855_1,36,-16.09392944116348,5.526487827459771e-05,1.7217934130718478e-05
Run_855_1,37,-16.0638106745797,6.269021804813593e-05,2.094365011713808e-05
Run_855_1,38,-15.761665965328689,6.314860916805661e-05,5.305810740432376e-06
Run_855_1,39,-15.91517817115347,6.785575157213988e-05,1.698927496297742e-05
Run_855_1,40,-15.851558971623112,6.763081361248557e-05,1.305537016355352e-05
Run_855_1,41,-15.963841237872197,5.542871581084423e-05,1.0959343430053287e-05
Run_855_1,42,-15.697004397316864,2.015802067769645e-06,3.5814779441443666e-05
Run_855_1,43,-15.63294882114395,1.49955991480525e-06,2.548316301464782e-05
Run_855_1,44,-15.681295764922826,2.1424484169142945e-06,3.068780943249977e-05
Run_856_1,1,-15.97858520514566,7.119693524422465e-05,7.190177907041067e-05
Run_856_1,2,-16.070972913900793,7.071654640922511e-05,6.030688947551459e-05
Run_856_1,3,-15.931869376204169,7.873318400712123e-05,6.203459062477448e-05
Run_856_1,4,-15.8765285887719,8.080320269722231e-05,6.542882189843971e-05
Run_856_1,5,-15.909711816283654,7.783823673098134e-05,6.842159006752731e-05
Run_856_1,6,-16.09718863587442,6.44447903393402e-05,6.805757779152368e-05
Run_856_1,7,-15.822465586470242,8.229542511003651e-05,6.906984445661214e-05
Run_856_1,8,-15.230249857481486,1.0380505270440583e-05,2.057796415620966e-05
Run_856_1,9,-15.332229645588658,1.5611709407177838e-05,2.167692363621148e-05
Run_856_1,10,-15.323115331877199,9.83035026727254e-06,2.8471844687341403e-05
Run_856_1,11,-15.66857857037538,5.305600100289352e-05,9.475395215781535e-05
Run_856_1,12,-15.578955399056428,5.2244801279177534e-05,9.876567353564362e-05
Run_856_1,13,-15.66286640779946,3.800389706668747e-05,9.131310732890984e-05
Run_856_1,14,-15.549452818228346,4.692643955282778e-05,9.949342282922376e-05
Run_856_1,15,-15.661736466156047,4.573276926271108e-05,9.409155834540694e-05
Run_856_1,16,-15.883033763644654,3.113391751109984e-05,7.174122656304083e-05
Run_856_1,17,-15.984949819094554,3.57723798328184e-05,6.896479340865326e-05
Run_856_1,18,-15.870960435971416,3.7298041221621874e-05,7.943350498312481e-05
Run_856_1,19,-15.836831507152157,2.6961659376827507e-05,6.85942042454784e-05
Run_856_1,20,-15.926182944173084,3.5562282789577483e-05,7.398375860371145e-05
Run_856_1,21,-15.52493406242023,9.315072854065852e-05,3.661925577774303e-05
Run_856_1,22,-15.48349695299318,9.770622232667504e-05,4.247905931231336e-05
Run_856_1,23,-15.4106085798804,9.852425717490616e-05,3.589074189577224e-05
Run_856_1,24,-15.147784418915403,8.266769398588758e-05,3.1256601458235982e-06
Run_856_1,25,-15.215336163998556,7.850858235677213e-05,4.590047648737484e-06
Run_856_1,26,-15.060581363748145,9.330919560494092e-05,4.939853239004264e-06
Run_856_1,27,-14.982773445953972,6.329313678133683e-06,7.70616096078932e-06
Run_856_1,28,-15.502089163705962,2.156329812275969e-05,8.80732382969074e-05
Run_856_1,29,-15.419365763109212,1.1106261425140487e-05,7.96463119728617e-05
Run_856_1,30,-15.673373282960156,2.3580901545559145e-05,7.832343915307515e-05
Run_856_1,31,-15.393680615155207,1.2329026390963005e-05,8.408068864242953e-05
Run_856_1,32,-15.253284970143993,3.374851023996334e-06,3.3581713918214675e-05
Run_856_1,33,-15.159475893179756,1.7420161144187153e-06,2.727752367590477e-05
Run_856_1,34,-15.114543400116833,2.2862494566483547e-06,2.2384826171225942e-05
Run_856_1,35,-15.649242750282916,8.038983934191182e-05,8.546655812554479e-05
Run_856_1,36,-15.456849772608743,9.336821357325015e-05,8.349481841345102e-05
Run_856_1,37,-15.7211689262062,8.320448041493586e-05,7.72512309457397e-05
Run_856_1,38,-15.551307936971506,8.939757195254207e-05,8.180974750003731e-05
Run_856_1,39,-15.535048180715226,9.399621659216833e-05,7.519728884202834e-05
Run_856_1,40,-15.694535462984268,8.864041295664934e-05,6.923255172304882e-05
Run_856_1,41,-14.914366964965234,6.763680786142313e-07,8.682795149631825e-06
Run_856_1,42,-15.009415287223426,2.8128739893996536e-06,1.3352667730687192e-05
Run_856_1,43,-15.599615045844914,9.425927582491288e-05,4.97607371735082e-05
Run_856_1,44,-15.512675311545081,9.813370045238514e-05,4.9285461841598215e-05
Run_856_1,45,-15.579587760114304,9.574840449887488e-05,6.0336764019725456e-05
Run_856_1,46,-15.733562891193648,8.880969388112611e-05,5.5253390548388776e-05
Run_857_1,1,-15.907861622918414,7.128688923872436e-05,1.62989796215998e-05
Run_857_1,2,-16.12035120040376,7.189363136069582e-05,2.5920264851567905e-05
Run_857_1,3,-15.987369884853885,6.552791559521512e-05,1.7398869660096498e-05
Run_857_1,4,-15.929408752084369,7.919135830075763e-05,2.233162301905342e-05
Run_857_1,5,-15.798551732329523,8.131805021121366e-05,1.7748085487719805e-05
Run_857_1,6,-15.220131424253294,8.670787914140935e-05,9.971083215947628e-05
Run_857_1,7,-15.16392618045665,9.35906017287144e-05,9.816616061820004e-05
Run_857_1,8,-16.322447352348618,5.776843515056956e-05,6.384877343730665e-05
Run_857_1,9,-16.285485032881365,5.214326722147809e-05,6.484365948491452e-05
Run_857_1,10,-16.365450751589055,5.022379884506956e-05,5.9691145467832944e-05
Run_857_1,11,-16.08820176218717,4.890692286901575e-05,7.251018850381803e-05
Run_857_1,12,-16.439544699320006,5.463229248389092e-05,5.6557080395249696e-05
Run_857_1,13,-16.202051055838147,6.223220872926012e-05,6.878591357573344e-05
Run_857_1,14,-16.438891603158332,5.113523671575666e-05,5.475035589976523e-05
Run_857_1,15,-16.394692258074134,5.953724079673664e-05,5.977879343187701e-05
Run_857_1,16,-16.489633004503656,5.274427741687351e-05,4.511251300308159e-05
Run_857_1,17,-16.478879537855637,6.268715530365179e-05,4.331089649060824e-05
Run_857_1,18,-16.486935575969625,6.097053747340612e-05,5.124494259617872e-05
Run_857_1,19,-16.393326947841107,6.413809667409764e-05,5.818075339145802e-05
Run_857_1,20,-16.453351850600658,6.516131653224906e-05,5.1392643264387176e-05
Run_857_1,21,-16.21345328427677,3.874478192654296e-05,3.594926194616064e-05
Run_857_1,22,-15.969245295031545,2.620109541062228e-05,4.397586380852685e-05
Run_857_1,23,-15.82541942785687,2.346509390160836e-05,3.300857143216484e-05
Run_857_1,24,-15.800572702635996,2.045414646076125e-05,3.982548222480603e-05
Run_857_1,25,-15.912305039320145,2.467318891987228e-05,3.995628654821378e-05
Run_857_1,26,-16.10439460365963,3.56179312605756e-05,3.25543137757756e-05
Run_857_1,27,-15.726107181067784,5.434824492884366e-05,6.6912576576226e-06
Run_857_1,28,-15.656199591865846,6.391157904035736e-05,4.43932640342882e-06
Run_857_1,29,-15.630767232029466,5.7678102735458736e-05,2.997770208027739e-06
Run_857_1,30,-15.72762381206187,5.923335318102855e-05,6.6663222978310205e-06
Run_857_1,31,-15.617439860080951,7.219993406401597e-05,5.000929214561981e-06
Run_857_1,32,-15.865579192686265,8.381641631353382e-05,7.05317928678703e-05
Run_857_1,33,-15.650297708017769,8.244665255149189e-05,8.244539264104488e-05
Run_857_1,34,-15.896920501093463,7.47928877585547e-05,7.64525337146684e-05
Run_857_1,35,-15.669569673448526,9.052526862905466e-05,7.391442285587584e-05
Run_857_1,36,-15.498378051952958,9.228644600047276e-05,8.167561950278664e-05
Run_857_1,37,-15.402011346410198,5.615456930117474e-05,9.990373026240387e-05
Run_857_1,38,-15.458404837016055,5.304726632131526e-05,9.751483543194015e-05
Run_857_1,39,-15.367306692220552,9.103843344561834e-06,2.2486168855776527e-05
Run_857_1,40,-15.252158464872597,2.221159196593993e-06,2.6604938065483e-05
Run_857_1,41,-15.271967674016548,7.22917251162058e-06,1.7877533394469352e-05
Run_857_1,42,-15.573828121447082,1.5761412931200498e-05,2.7144154691901147e-05
Run_857_1,43,-15.415355387843581,1.5741265521172747e-05,1.545204062323547e-05
Run_857_1,44,-15.515284299818761,1.167300281538434e-05,3.121980370514864e-05
Run_857_1,45,-15.681759925534296,9.77301471467396e-05,5.9483263614290254e-05
Run_857_1,46,-16.0259831273379,8.432873454908155e-05,5.865705323267438e-05
Run_857_1,47,-15.89592125863659,8.856951958564495e-05,6.118260029463758e-05
Run_857_1,48,-15.82812734324449,9.410464044595895e-05,4.890754133773423e-05
Run_857_1,49,-15.963522125486175,8.794578620316695e-05,5.550672816580779e-05
Run_858_1,1,-15.0059956991559,4.869247546057981e-05,4.052821557223226e-06
Run_858_1,2,-14.964429854366111,6.327326215562558e-05,2.401460238256338e-06
Run_858_1,3,-15.121898213759163,5.356550141063701e-05,8.551893706502107e-06
Run_858_1,4,-14.880959512276762,7.820792623248155e-05,3.127418372876463e-06
Run_858_1,5,-15.694516096158251,6.621852934875676e-05,6.78312447582326e-05
Run_858_1,6,-15.290953343658837,3.207261105529697e-05,2.391746343357689e-05
Run_858_1,7,-15.396436941568568,3.383536207289391e-05,2.8364556102934343e-05
Run_858_1,8,-15.619532396967259,4.135960748523262e-05,3.556899898576284e-05
Run_858_1,9,-15.52148409914436,3.392475840707493e-05,3.643952061798297e-05
Run_858_1,10,-15.549158688275417,7.639922210238199e-05,6.814377959314603e-05
Run_858_1,11,-15.5153098490786,8.120199112922257e-05,6.24911046034482e-05
Run_858_1,12,-15.198056258582891,6.031025152446868e-05,9.391595494732458e-05
Run_858_1,13,-14.90643727642549,9.298400312148818e-05,9.13467549503168e-05
Run_858_1,14,-15.29782136066883,1.952170848337909e-05,4.4178271316545405e-05
Run_858_1,15,-15.005697274704705,6.43288533832304e-06,4.704619841429189e-05
