RunID,seed,dist_m,centroid_x_m,centroid_y_m,seed_x_m,seed_y_m
Run_777_1,45,5.91094405822805e-06,3.74e-05,4.14e-05,3.515763549043182e-05,3.5930899428084125e-05
Run_777_1,46,1.1753801658233137e-05,3.36e-05,1.7e-05,2.998631112911662e-05,2.8184502946735613e-05
Run_777_1,47,3.621857289178051e-06,1.4e-06,4.28e-05,1.384730038795537e-07,4.619505520739082e-05
Run_777_1,48,1.9206604205164378e-06,9.58e-05,7.04e-05,9.412634981290432e-05,6.945775188927068e-05
Run_777_1,49,1.9891782166359004e-06,9.76e-05,6.14e-05,9.814032787908412e-05,6.331438652330799e-05
Run_777_1,50,4.465479842560831e-06,5.66e-05,7.96e-05,5.974322911802187e-05,7.64281518107046e-05
Run_777_1,51,5.153490034225482e-07,6.52e-05,7.54e-05,6.528410122593079e-05,7.590844033978978e-05
Run_777_1,52,1.1852355740508603e-06,7.06e-05,7.44e-05,7.134790389450465e-05,7.531946893943214e-05
Run_777_1,53,3.968965521484906e-06,1.6e-05,5.04e-05,1.2259893687743772e-05,5.1728266571045535e-05
Run_777_1,54,2.2911686133231267e-06,9.2e-06,3.98e-05,9.503054121277948e-06,4.207103760740624e-05
Run_777_1,55,5.131431586236269e-07,5e-06,4.82e-05,4.843524728354204e-06,4.868870378615845e-05
Run_777_1,56,2.1414771420002173e-06,6.32e-05,2.86e-05,6.460518873604217e-05,2.698402692911991e-05
Run_777_1,57,2.2328644406588205e-06,6.36e-05,4.18e-05,6.579706851826832e-05,4.2198212928460194e-05
Run_777_1,58,1.7526994252171747e-06,7.16e-05,3.84e-05,6.985063419956297e-05,3.850804893066547e-05
Run_777_1,59,3.969099354111568e-06,2.58e-05,8.96e-05,2.4658204485818127e-05,8.57986775082081e-05
Run_777_1,60,3.6756721143354688e-06,3.36e-05,7.26e-05,3.317332234791534e-05,7.625082342401202e-05
Run_777_1,61,9.157801954782796e-06,3.9e-05,9.02e-05,3.3569057457804705e-05,8.28263848929852e-05
Run_777_1,62,3.3377666389075216e-06,4.54e-05,7.16e-05,4.465233985628073e-05,7.485295103641258e-05
Run_778_1,1,1.6497978453703685e-06,6.3e-05,1.78e-05,6.365673528998403e-05,1.9313450259994795e-05
Run_778_1,2,5.77025275575034e-06,3.52e-05,6.04e-05,3.1026588038185254e-05,5.641522278386533e-05
Run_778_1,3,6.756871867303138e-06,1.96e-05,6.8e-05,1.9006337584593208e-05,6.12692584087869e-05
Run_778_1,4,5.280094495371807e-07,2.42e-05,5.74e-05,2.3675224398207972e-05,5.745834849239158e-05
Run_778_1,5,2.5180936051508003e-06,8.24e-05,5.94e-05,8.251610899766335e-05,6.191541529473027e-05
Run_778_1,6,3.227378464703961e-06,7.74e-05,7.2e-05,7.85469727843025e-05,7.501669109895333e-05
Run_778_1,7,4.9280553963569616e-06,9.22e-05,7.52e-05,8.728393687536292e-05,7.485641108261987e-05
Run_778_1,8,8.293849428753967e-06,6e-06,7.28e-05,4.361648685741717e-06,6.466957914263286e-05
Run_778_1,9,3.6983314274667854e-06,6.82e-05,9.64e-05,6.521666196929308e-05,9.42142851187938e-05
Run_778_1,10,1.3346904375144379e-06,5.86e-05,9.78e-05,5.931777893405117e-05,9.892525195659676e-05
Run_778_1,11,1.8072309044591638e-06,5.9e-05,9.24e-05,6.074989485221728e-05,9.285160995141356e-05
Run_778_1,12,2.0399963314327422e-06,5.64e-05,8.76e-05,5.809313794892287e-05,8.646207692783022e-05
Run_778_1,13,2.6190985043180707e-06,3.62e-05,4.24e-05,3.649689384362456e-05,3.9797783440806856e-05
Run_778_1,14,2.3347624457590433e-06,3.6e-05,2.82e-05,3.5067713010161006e-05,3.0340550547570343e-05
Run_778_1,15,1.1229023467254567e-06,4.78e-05,2.78e-05,4.671844947837373e-05,2.8101924078952776e-05
Run_778_1,16,2.874726557788605e-06,7.74e-05,8.18e-05,7.717033780496565e-05,7.893446199497772e-05
Run_778_1,17,4.76779470473606e-06,3.6e-06,1.02e-05,2.231451143674461e-06,1.4767158895238842e-05
Run_778_1,18,6.82078871889868e-06,1.44e-05,1e-05,1.1691308550692868e-05,1.6259884134734918e-05
Run_778_1,19,1.6901784808545309e-06,4.54e-05,3.96e-05,4.480920716832039e-05,3.801643846751074e-05
Run_778_1,20,9.111907980970493e-08,2.2e-05,3.72e-05,2.208484526375101e-05,3.723322601276694e-05
Run_778_1,21,5.1525192526063335e-06,7.4e-06,4.72e-05,1.245129727592197e-05,4.821629251632698e-05
Run_778_1,22,1.793145079968463e-06,2.46e-05,4.4e-05,2.326766625975181e-05,4.279989330373863e-05
Run_778_1,23,8.527174035000207e-07,1.78e-05,4.96e-05,1.7127596437006684e-05,4.907559517669484e-05
Run_778_1,24,3.4100463516902976e-06,8.78e-05,9.26e-05,8.448345810274698e-05,9.339307374464272e-05
Run_778_1,25,3.1932372824232307e-06,4.1e-05,1.32e-05,4.417277908090179e-05,1.2839116021899438e-05
Run_778_1,26,8.410308054595509e-06,2.96e-05,3.4e-06,3.784389176270835e-05,1.7352086683480569e-06
Run_778_1,27,2.3619558801285864e-06,5.06e-05,9.58e-05,4.911810901810563e-05,9.763924840558696e-05
Run_778_1,28,9.731940083870599e-07,3.54e-05,9.74e-05,3.442939074373637e-05,9.74708819413944e-05
Run_778_1,29,9.532643376988612e-06,2.82e-05,8.46e-05,3.314309930922792e-05,9.275089313952498e-05
Run_778_1,30,5.350900908067006e-06,3.54e-05,8.8e-06,3.970599237246764e-05,5.623434210314103e-06
Run_778_1,31,1.6240471856794612e-06,5.04e-05,2.4e-06,4.960706320094822e-05,9.826854639767156e-07
Run_778_1,32,2.205595773752848e-06,5.28e-05,1.74e-05,5.079366987938888e-05,1.6483871098411924e-05
Run_778_1,33,2.270019419033861e-06,5.6e-05,7.2e-06,5.3827575555743796e-05,7.858452881221538e-06
Run_778_1,34,1.5334746018762e-06,4.38e-05,2.4e-06,4.335096909285765e-05,9.337409509127357e-07
Run_778_1,35,3.1446502139151495e-06,4.4e-05,1.9e-05,4.664048519101471e-05,1.7292175968107778e-05
Run_778_1,36,2.1889328639375395e-06,8.06e-05,2.4e-06,8.067989997630719e-05,2.1252586835594535e-07
Run_778_1,37,8.584076227649352e-07,7.66e-05,1.02e-05,7.617288560654313e-05,9.455394774579902e-06
Run_778_1,38,2.943134423483845e-06,6.8e-05,5.8e-06,7.084174108438912e-05,6.565864115878588e-06
Run_778_1,39,1.4871864283031274e-05,1.46e-05,9.4e-05,2.861996407460232e-05,9.896114448487056e-05
Run_778_1,40,6.3040462328229324e-06,4.06e-05,8.58e-05,4.1235835718801664e-05,9.207189858370374e-05
Run_778_1,41,2.40830817531863e-06,9.22e-05,3.72e-05,9.31403325895894e-05,3.941714295620797e-05
Run_778_1,42,3.33889715246583e-06,8.86e-05,4.72e-05,9.034688127786366e-05,4.4354540459645607e-05
Run_778_1,43,3.5239866285999346e-06,5.44e-05,5.8e-05,5.5569026265973306e-05,5.4675566311683204e-05
Run_778_1,44,1.3825793454830974e-06,5.54e-05,4.2e-05,5.643782473005024e-05,4.29134798718377e-05
Run_778_1,45,1.0076984079005728e-06,5.72e-05,4.94e-05,5.6214065192532675e-05,4.960829939200517e-05
Run_778_1,46,6.219527888402763e-06,5.34e-05,7.12e-05,5.844606232959561e-05,7.48359018304206e-05
Run_778_1,47,4.879084636268401e-07,6.26e-05,8.28e-05,6.238533394914466e-05,8.323814741296609e-05
Run_778_1,48,3.2986652246516363e-06,6.96e-05,8.94e-05,6.648485017871761e-05,9.048491191130448e-05
Run_778_1,49,6.605521253712418e-06,4.84e-05,7.96e-05,5.444863592688295e-05,8.225460250456963e-05
Run_778_1,50,1.1252908187381856e-06,6.88e-05,7.86e-05,6.773803353727427e-05,7.82278351725616e-05
Run_778_1,51,5.407536504560334e-06,6.58e-05,6.84e-05,6.459786233643988e-05,7.367222117195427e-05
Run_778_1,52,1.7089313241219293e-06,9.2e-05,6e-06,9.070321894154673e-05,4.886983757080822e-06
Run_778_1,53,3.852588060071147e-06,9.68e-05,1.64e-05,9.90436580464258e-05,1.953184184327873e-05
Run_778_1,54,2.091415182613139e-06,9.58e-05,2.8e-05,9.659357728781064e-05,2.606499288002967e-05
Run_778_1,55,7.698044338984191e-07,4.5e-05,9.5e-05,4.505594988998283e-05,9.576776850434266e-05
Run_778_1,56,5.376120914412904e-06,2.94e-05,2.32e-05,2.8082418468451988e-05,2.8412164137295703e-05
Run_778_1,57,1.7860616210721375e-06,8.82e-05,2.38e-05,8.966092265488581e-05,2.277251709955433e-05
Run_778_1,58,1.2261611799865773e-06,8.24e-05,1.64e-05,8.169462849063927e-05,1.7402956765313566e-05
Run_778_1,59,1.5882993885025402e-06,2.26e-05,2.84e-05,2.4055066166001026e-05,2.903677107352377e-05
Run_778_1,60,4.300071946079337e-06,2.12e-05,1.92e-05,1.903974804151597e-05,2.2918054628071574e-05
Run_778_1,61,1.7256398744283088e-06,2.78e-05,3.42e-05,2.6993789362034766e-05,3.2674268246562115e-05
Run_778_1,62,2.975831243231105e-06,1.36e-05,3.54e-05,1.652439795070556e-05,3.484912050855064e-05
Run_778_1,63,3.6190406090105606e-06,6.4e-06,2.88e-05,9.377288482684223e-06,2.6742523822606102e-05
Run_778_1,64,2.713510708350403e-06,7.62e-05,2.58e-05,7.562786005074155e-05,2.3147492461312344e-05
Run_778_1,65,8.03684824718482e-07,6.5e-05,2.72e-05,6.54651615270198e-05,2.6544611526449096e-05
Run_778_1,66,5.30888405738107e-06,7.04e-05,4.16e-05,6.584170225569966e-05,3.8878571770371056e-05
Run_778_1,67,2.708058309383919e-06,5.94e-05,3.38e-05,6.164479073911493e-05,3.531475884041227e-05
Run_779_1,1,5.141697231194647e-06,3.4e-05,8.62e-05,3.907091766359984e-05,8.705020260306928e-05
Run_779_1,2,3.495411805881045e-06,5.54e-05,8.88e-05,5.206600926264034e-05,8.98499568828731e-05
Run_779_1,3,5.781489498931537e-06,5.78e-05,7.46e-05,5.3320648819184046e-05,7.825527479475598e-05
Run_779_1,4,5.212944968088178e-06,3.8e-06,8.52e-05,1.2445096737884826e-06,8.974359598038329e-05
Run_779_1,5,4.78076826436954e-06,9e-06,9e-05,5.167268954287372e-06,9.285760702841268e-05
Run_779_1,6,7.241354340488555e-06,1.88e-05,9.32e-05,1.4874658136812574e-05,9.928513795584133e-05
Run_779_1,7,2.6891842936892156e-06,7.8e-06,1.18e-05,6.371038474369939e-06,9.521890888545113e-06
Run_779_1,8,8.202909454280643e-06,7.4e-06,3.76e-05,7.785273495338627e-07,4.244188222226189e-05
Run_779_1,9,7.389785449565533e-06,6.2e-05,3.8e-05,6.858841777338713e-05,4.134689112967946e-05
Run_779_1,10,6.076680017867146e-06,7.46e-05,5.5e-05,7.198710103792445e-05,4.951376276000296e-05
Run_779_1,11,1.6169298900704655e-06,7.22e-05,3.8e-05,7.244464739244529e-05,3.95983147133068e-05
Run_779_1,12,9.190590999149396e-06,8.6e-05,4.78e-05,7.686039263001476e-05,4.6833283890608345e-05
Run_779_1,13,2.3404381760368435e-06,6.72e-05,4.58e-05,6.952967761351539e-05,4.557582802821069e-05
Run_779_1,14,5.228721627245087e-06,6.16e-05,5.78e-05,6.532692664359534e-05,5.413263750789758e-05
Run_779_1,15,7.5021781107177574e-06,8.76e-05,3.2e-06,8.059421812562877e-05,5.164022779737848e-07
Run_779_1,16,2.5480509229936025e-06,4.44e-05,9.74e-05,4.419380019121967e-05,9.993969390774312e-05
Run_779_1,17,5.921990579069993e-06,2.06e-05,2.44e-05,2.514792751737347e-05,2.060706871729649e-05
Run_779_1,18,2.2484821161942857e-06,2.82e-05,1.08e-05,3.043557551750407e-05,1.1040570015550436e-05
Run_779_1,19,1.4997673672517385e-06,3.76e-05,1.84e-05,3.8759505053973774e-05,1.9351236135605923e-05
Run_779_1,20,2.7134171262183403e-06,4.38e-05,3e-06,4.609807484167038e-05,1.5572649158848852e-06
Run_779_1,21,3.505782622602078e-06,5.52e-05,1.22e-05,5.272229050499752e-05,9.719784796572427e-06
Run_779_1,22,2.1643152633950174e-06,7.48e-05,1.16e-05,7.53939212673875e-05,1.36812299458516e-05
Run_779_1,23,3.447141007235721e-06,6.9e-05,4.4e-06,7.195280372283055e-05,2.6213119165508118e-06
Run_779_1,24,5.583295657011191e-06,4.9e-05,3.32e-05,4.517786092759792e-05,2.9130056105446e-05
Run_779_1,25,4.548472972518748e-06,4.92e-05,2.2e-05,4.4877630766320425e-05,2.341623818246571e-05
Run_779_1,26,1.2172736237987128e-06,4.1e-05,1.06e-05,4.079145027438583e-05,1.1799275651025362e-05
Run_779_1,27,3.1254314513274668e-06,2.68e-05,3e-06,2.963197865877489e-05,1.677797809262714e-06
Run_779_1,28,2.8569748729949815e-06,3.6e-05,7.82e-05,3.8809769400315046e-05,7.871720531897681e-05
Run_779_1,29,2.286397864188387e-06,4.46e-05,7.88e-05,4.293191543701544e-05,8.036368445797028e-05
Run_779_1,30,2.6446007811784858e-06,3.1e-05,7.08e-05,3.361506368477161e-05,7.11941512608106e-05
Run_779_1,31,4.678628293465778e-06,3.44e-05,2.88e-05,3.771732685040621e-05,2.5500772018184783e-05
Run_779_1,32,7.43043835942771e-06,9.18e-05,6.22e-05,9.424120574981428e-05,6.921797183667251e-05
Run_779_1,33,4.629538983069984e-06,3.46e-05,9.4e-05,3.898584180105373e-05,9.251776422526832e-05
Run_779_1,34,2.786152187358928e-06,2.56e-05,5.72e-05,2.838560891039284e-05,5.725501826483038e-05
Run_779_1,35,1.3464340509335643e-06,3.58e-05,4.58e-05,3.501108882205376e-05,4.689110210650738e-05
Run_779_1,36,6.763988161940613e-06,8.34e-05,3.4e-05,7.663939803400283e-05,3.421400213136307e-05
Run_779_1,37,6.264644586191904e-06,6.64e-05,1.72e-05,7.266396566558575e-05,1.7107772392059583e-05
Run_779_1,38,9.61085650931405e-06,6.48e-05,9.54e-05,5.603304972201988e-05,9.933816526647226e-05
Run_779_1,39,9.074943182572583e-06,9.4e-05,8.92e-05,9.476831273577872e-05,8.01576391740342e-05
Run_779_1,40,8.002650623758725e-06,8.02e-05,8.2e-05,8.73330721292349e-05,7.837209440515907e-05
Run_779_1,41,8.97339687971965e-07,9.72e-05,7.4e-05,9.809170410323804e-05,7.410041069603413e-05
Run_779_1,42,8.86884369970601e-06,9.1e-05,2.32e-05,8.304511764637198e-05,1.9278745696878043e-05
Run_779_1,43,7.569920080882977e-06,8.9e-05,1.1e-05,8.216888294972747e-05,1.4261829222450382e-05
Run_779_1,44,4.491057865406932e-06,7.12e-05,2.42e-05,7.460914842615074e-05,2.127642209631633e-05
Run_779_1,45,2.3378324240234325e-06,2.6e-06,6e-05,1.2313270023759552e-06,5.8104691405498804e-05
Run_779_1,46,7.010779636388299e-06,8e-06,7.26e-05,1.1528053835567572e-06,7.109435827815926e-05
Run_779_1,47,4.919746871170507e-06,1.02e-05,5.5e-05,5.330954273529632e-06,5.5704487750023124e-05
Run_779_1,48,3.134226475478414e-06,5.54e-05,2.8e-06,5.236623877826124e-05,2.0128097758076497e-06
Run_780_1,1,3.1884159859049803e-06,4.32e-05,7.16e-05,4.124787775087668e-05,6.907904477952263e-05
Run_780_1,2,1.0065722573751512e-05,4.98e-05,5.22e-05,4.522943614686308e-05,6.11682058961717e-05
Run_780_1,3,9.268857687651752e-07,3.74e-05,6.6e-05,3.74668592801737e-05,6.692447123535244e-05
Run_780_1,4,1.4804240108858412e-05,8.58e-05,2.66e-05,9.55853789140344e-05,3.770909018369655e-05
Run_780_1,5,1.4391528479177222e-06,3.08e-05,6.3e-05,3.222158246516137e-05,6.322419682070762e-05
Run_780_1,6,1.0530188606446864e-05,3.7e-05,4.7e-05,3.430245939467498e-05,5.7178808710746367e-05
Run_780_1,7,1.7989717539903308e-05,1.66e-05,7.9e-05,3.1710850990818536e-05,6.923823174323508e-05
Run_780_1,8,1.5165325452898936e-05,1.36e-05,5.06e-05,2.715324728516799e-05,5.740415932495932e-05
Run_780_1,9,1.90017544577219e-05,5.68e-05,4.8e-06,3.810704610596181e-05,1.3882340075971772e-06
Run_780_1,10,1.747264911367015e-05,1.72e-05,7.8e-06,3.467206837909733e-05,7.657544373275342e-06
Run_780_1,11,7.818888657849232e-06,3.68e-05,2.32e-05,3.626457514922663e-05,1.5399465398255215e-05
Run_780_1,12,2.876877957309406e-06,4.1e-05,8.34e-05,4.345632753220491e-05,8.489762539901835e-05
Run_780_1,13,1.7604980756243382e-05,2.4e-05,9.5e-05,4.152264476433744e-05,9.670066689581982e-05
Run_780_1,14,5.22141327476251e-06,5.08e-05,9.34e-05,4.559864187233026e-05,9.2942801778667e-05
Run_780_1,15,5.9289966938838e-06,8.56e-05,6.72e-05,8.639192509862082e-05,7.30758706958424e-05
Run_780_1,16,6.512205106015614e-06,9.56e-05,6.94e-05,9.364705813860507e-05,7.561247401836234e-05
Run_780_1,17,1.1906685745067665e-06,9.32e-05,8.2e-05,9.438962323039292e-05,8.19501178987262e-05
Run_780_1,18,3.6422948830481543e-06,9.52e-05,9.22e-05,9.625786784819076e-05,8.871471269034488e-05
Run_780_1,19,5.118497741094607e-06,6.82e-05,9.46e-05,7.228962788313063e-05,9.152201967142234e-05
Run_780_1,20,3.5962161159153352e-06,6.48e-05,8.58e-05,6.8062128430801e-05,8.42862997478599e-05
Run_780_1,21,1.0375867455432144e-06,7.74e-05,8.94e-05,7.717215897617647e-05,9.041226218065776e-05
Run_780_1,22,1.7038941123617086e-06,8.48e-05,9.18e-05,8.336030614525645e-05,9.088866210944868e-05
Run_780_1,23,2.519719629060989e-06,6.36e-05,7.84e-05,6.561280362898844e-05,7.688421355059288e-05
Run_780_1,24,3.866006583468735e-06,5.56e-05,7.3e-05,5.9455742690333806e-05,7.27184769825378e-05
Run_780_1,25,1.094157759981014e-05,6.82e-05,5.16e-05,6.770739838117033e-05,6.253048324722166e-05
Run_780_1,26,1.7615536172485002e-06,6.4e-05,6.9e-05,6.406881984947925e-05,7.07602087872633e-05
Run_780_1,27,2.8861595458636264e-06,7.36e-05,7.42e-05,7.080530539710394e-05,7.492083215849694e-05
Run_781_1,1,2.3149117924667445e-07,1.12e-05,6.64e-05,1.143062169875088e-05,6.642004490295e-05
Run_781_1,2,3.860730187026629e-06,8.86e-05,4.14e-05,8.683938261313181e-05,3.796409196949684e-05
Run_781_1,3,5.509751382601536e-06,7.68e-05,2.76e-05,8.200705819164492e-05,2.9401084475226817e-05
Run_781_1,4,5.0678898474960025e-06,8.46e-05,2.24e-05,8.616321158272361e-05,2.7220775565610974e-05
Run_781_1,5,3.42072188121428e-07,4.68e-05,1.24e-05,4.671812732230568e-05,1.206787013604112e-05
Run_781_1,6,4.7272757071430305e-06,6.18e-05,1.08e-05,5.852576909385904e-05,1.4209772365512978e-05
Run_781_1,7,4.95642861696496e-06,5e-06,1.74e-05,8.545303925504142e-06,2.086366925541024e-05
Run_781_1,8,1.0754411297515943e-06,1.82e-05,2.24e-05,1.811478289307692e-05,2.132794045489579e-05
Run_781_1,9,8.757585076845232e-06,1.58e-05,8e-06,1.5602778135315867e-05,1.6755364065204417e-05
Run_781_1,10,3.3899835180025926e-06,8.6e-06,3.7e-05,1.02092459991907e-05,3.401632515739098e-05
Run_781_1,11,6.2983750961017685e-06,5.44e-05,7.76e-05,5.7227002303918035e-05,7.197171546340832e-05
Run_781_1,12,5.338057469456751e-06,5.38e-05,6.18e-05,5.909570943305458e-05,6.247105822987259e-05
Run_781_1,13,5.2667218594449774e-06,3.56e-05,5.7e-05,3.067222443569385e-05,5.8858867163780884e-05
Run_781_1,14,3.5069626732434344e-06,1.24e-05,7.96e-05,9.287975349044097e-06,7.79831853033308e-05
Run_781_1,15,3.8015370071434773e-06,4.6e-06,9.16e-05,1.2142413466524216e-06,8.987132363990151e-05
Run_781_1,16,9.649468229092637e-07,3.4e-06,7.88e-05,4.34467280195584e-06,7.860323702510994e-05
Run_781_1,17,3.958633387603709e-06,1.48e-05,9.56e-05,1.7388353438394373e-05,9.859519695102056e-05
Run_781_1,18,4.190889859110888e-06,5.88e-05,2.54e-05,5.67410797237732e-05,2.174973903572078e-05
Run_781_1,19,6.441811103436068e-06,6.64e-05,1.92e-05,6.002787061899065e-05,1.825506749234157e-05
Run_781_1,20,2.0133514934138723e-06,9.26e-05,8.42e-05,9.254013914293218e-05,8.621246140679094e-05
Run_781_1,21,3.750452382439976e-06,9.34e-05,9.36e-05,9.164268852210968e-05,9.028673130539876e-05
Run_781_1,22,4.6169730857656175e-06,6.52e-05,3.66e-05,6.414529006367028e-05,4.109488903365717e-05
Run_781_1,23,1.1958694972485718e-06,5.44e-05,4.38e-05,5.481275200141608e-05,4.492238123637941e-05
Run_781_1,24,7.611732879796911e-07,6.3e-05,4.68e-05,6.355756285359186e-05,4.628182200101864e-05
Run_781_1,25,4.147632785825473e-06,4.4e-05,4.3e-05,4.8057494353267575e-05,4.214000157020138e-05
Run_781_1,26,4.0211415635033625e-06,3.6e-06,6.32e-05,4.811094350241749e-06,6.703442693874153e-05
Run_781_1,27,7.2246339840467925e-06,9.66e-05,7.5e-05,9.902242549682274e-05,8.180640807737729e-05
Run_781_1,28,3.5089743652220237e-06,2.44e-05,8.84e-05,2.4240892139576107e-05,9.190536528546408e-05
Run_781_1,29,6.541206795418262e-06,3.78e-05,8.8e-05,3.622842579827718e-05,9.434960950522986e-05
Run_781_1,30,3.18727081807778e-06,6.48e-05,6.8e-05,6.227902249988053e-05,6.60497775225217e-05
Run_781_1,31,1.0293571917809037e-06,7.16e-05,5.78e-05,7.067347095227776e-05,5.7351535785153386e-05
Run_781_1,32,3.925343069323987e-06,5.4e-05,5.38e-05,5.77179226074392e-05,5.254088535193082e-05
Run_781_1,33,4.8274721033865715e-06,3.66e-05,1.24e-05,4.0357895224946e-05,1.5430298729053565e-05
Run_781_1,34,6.466436735416236e-07,5.1e-05,2.38e-05,5.0803917491810216e-05,2.3183802231005816e-05
Run_781_1,35,7.071934932969153e-07,4.88e-05,1.8e-05,4.949187354628446e-05,1.814640229818298e-05
Run_781_1,36,2.5551724501412867e-06,4.82e-05,3e-05,4.759539701730822e-05,2.7517388173056203e-05
Run_781_1,37,8.393406346409331e-06,7.42e-05,9.52e-05,8.22033957161574e-05,9.772881931077288e-05
Run_781_1,38,1.0428983356770826e-05,5e-05,9.5e-05,4.0375286971616655e-05,9.901604195409744e-05
Run_781_1,39,7.434321751869845e-06,3.78e-05,4.8e-06,4.334946939316551e-05,9.746971736794578e-06
Run_781_1,40,8.251424993923059e-07,5.44e-05,1.1e-05,5.3689146700523176e-05,1.141898416548397e-05
Run_781_1,41,4.277925931061716e-06,5.32e-05,4e-06,5.170812281398733e-05,8.009358144828819e-06
Run_781_1,42,4.017450217188267e-06,3.42e-05,1.72e-05,3.784407148857237e-05,1.8891345391621712e-05
Run_781_1,43,6.486100090411293e-06,7.8e-05,5.6e-06,7.429404697967718e-05,2.76898780410656e-07
Run_781_1,44,3.0017884800203787e-06,7.16e-05,4.72e-05,6.920870333225389e-05,4.901450663421477e-05
Run_781_1,45,1.8470590850394885e-06,7.94e-05,5.94e-05,7.879132911276947e-05,5.765611152459084e-05
Run_781_1,46,9.61346955092989e-07,6.58e-05,5.84e-05,6.675858888681766e-05,5.8327231090868215e-05
Run_781_1,47,7.337765999326056e-06,8.88e-05,5.44e-05,8.146316188415841e-05,5.4516689000336586e-05
Run_781_1,48,3.861395404235247e-06,8.04e-05,8.6e-05,8.409259333560562e-05,8.487078393312435e-05
Run_781_1,49,4.8319828233439035e-06,7.68e-05,8e-05,8.12625856628094e-05,7.814705984792316e-05
Run_781_1,50,2.0555658869445023e-06,7.58e-05,6.86e-05,7.782640808218257e-05,6.894499478262011e-05
Run_781_1,51,5.860548955653958e-06,8.6e-05,7.02e-05,8.078171919639859e-05,7.286750436108017e-05
Run_781_1,52,4.483533384226483e-06,2.54e-05,3.48e-05,2.540494178315504e-05,3.031646933920904e-05
Run_781_1,53,9.424060667344433e-07,4.06e-05,2.5e-05,3.968300842844924e-05,2.5217383652381588e-05
Run_781_1,54,3.1681010338227663e-06,2.68e-05,2.1e-05,2.616452286488834e-05,2.410371277202952e-05
Run_781_1,55,3.7024627369306877e-06,3.56e-05,3.14e-05,3.610863565150768e-05,2.77326412648371e-05
Run_781_1,56,9.022673315562587e-06,9.36e-05,1.4e-05,9.418846848231528e-05,2.300346258973106e-05
Run_781_1,57,2.818529750039111e-06,9.62e-05,3.24e-05,9.627487829219445e-05,2.958246505022323e-05
Run_781_1,58,5.332624197196086e-07,1.68e-05,6.36e-05,1.6436299646198557e-05,6.398998828306747e-05
Run_781_1,59,5.259649968948523e-06,2.54e-05,7.32e-05,2.293827540599485e-05,6.855200797987665e-05
Run_781_1,60,5.701520537885914e-06,3.16e-05,6.7e-05,2.750522844004887e-05,6.303261013817015e-05
Run_781_1,61,4.986856043198359e-06,2.2e-05,4.84e-05,2.065044253816963e-05,5.320077367231595e-05
Run_781_1,62,6.54027073657505e-06,1.08e-05,5.34e-05,1.6650051636406564e-05,5.632438662954761e-05
Run_782_1,1,6.492050017439223e-06,2.28e-05,9.1e-05,2.9266119832915137e-05,9.04203382578485e-05
Run_782_1,2,3.332284715000148e-06,3.72e-05,9.7e-05,4.001706805580685e-05,9.877995758117327e-05
Run_782_1,3,5.29060612366651e-06,4.98e-05,9.64e-05,4.4807277731745066e-05,9.815021070384364e-05
Run_782_1,4,2.577456020024354e-06,3.12e-05,8.5e-05,3.2376846556289305e-05,8.729310089575443e-05
Run_782_1,5,7.597047826214608e-06,7e-06,9.38e-05,5.963273452688697e-08,9.071026896087356e-05
Run_782_1,6,7.354333204823817e-06,7.6e-06,8.14e-05,7.008173005388176e-07,8.394705613739267e-05
Run_782_1,7,1.6582449731901877e-06,1e-06,6e-05,5.956279798903509e-08,6.136577972608481e-05
Run_782_1,8,4.938684994713913e-06,1.6e-05,6.68e-05,1.3912127364536672e-05,6.232435509282787e-05
Run_782_1,9,4.452203982639672e-06,4.8e-06,6.86e-05,3.37056467709266e-06,6.438350442183828e-05
Run_782_1,10,4.025667443784866e-06,5.6e-06,2.34e-05,5.933176856914216e-06,1.938814362794901e-05
Run_782_1,11,1.6847098484916189e-06,5.8e-06,2.8e-06,4.553857768038143e-06,3.933744597043698e-06
Run_782_1,12,5.781060901508971e-07,3.6e-06,1.32e-05,3.288893459305529e-06,1.2712743012562492e-05
Run_782_1,13,6.45085234023699e-06,7.42e-05,4.48e-05,7.293006729672343e-05,3.847538405555802e-05
Run_782_1,14,2.9458960538972637e-06,7.34e-05,2.66e-05,7.422225526907927e-05,2.942881597719591e-05
Run_782_1,15,5.552666341074261e-06,6.42e-05,9.54e-05,6.917671770478413e-05,9.786259708076396e-05
Run_782_1,16,6.192433043617151e-06,7.32e-05,8.8e-05,7.380255105541467e-05,9.416304788439132e-05
Run_782_1,17,1.025203142928938e-06,4.48e-05,7.72e-05,4.46595111359156e-05,7.821553156688488e-05
Run_782_1,18,7.167497322079728e-07,4.36e-05,9.08e-05,4.289174037661629e-05,9.06900068888313e-05
Run_782_1,19,1.6767660879744188e-06,4.08e-05,6.46e-05,4.246907509058477e-05,6.443958536297928e-05
Run_782_1,20,4.153127477381885e-06,4e-05,5.46e-05,4.019304379220275e-05,5.874863856435776e-05
Run_782_1,21,8.387897401282457e-06,6.06e-05,6.1e-05,5.237505280956702e-05,5.935468345628275e-05
Run_782_1,22,4.67935697794359e-06,5.54e-05,5.14e-05,5.23468987043245e-05,5.494611818829744e-05
Run_782_1,23,2.3173570930895866e-06,5.1e-05,8.48e-05,4.973544014116264e-05,8.285808541374502e-05
Run_782_1,24,3.436027841705885e-06,5.36e-05,6.82e-05,5.025825288789161e-05,6.74006167579357e-05
